dragx, dragy, dragz
0.232868800270812,0.0728316057651921,0.184808603848834
0.239980394678724,0.0732377374539948,0.18053056808927
0.24713894915021,0.0736290829552935,0.176951694137806
0.254342724698554,0.0740060387908046,0.17391987212767
0.261590039342696,0.0743689950310775,0.171318693980936
0.268879266288126,0.0747183350946249,0.169058661237192
0.276208832164914,0.0750544355793939,0.167070686578504
0.28357721532107,0.0753776661239075,0.165301246962668
0.290982944169497,0.0756883892955963,0.163708740326329
0.298424595586845,0.0759869605040155,0.162260728840959
0.305900793362627,0.0762737279368064,0.160931841416427
0.307482826764118,0.0729088102374124,0.129378730856615
0.309059012409124,0.0696563336956419,0.103636924096378
0.310629405029055,0.066512887574507,0.082491494990924
0.312194058993053,0.0634751977203952,0.0650438739704392
0.313753028297269,0.0605401203721718,0.0506210024148801
0.315306366554817,0.0577046362687213,0.0387119280320506
0.316854126986393,0.0549658450397325,0.0289231851604808
0.318396362411521,0.0523209598653509,0.020947154256893
0.319933125240404,0.049767302391089,0.0145394680597438
0.321464467466363,0.0473022978851112,0.00950277474574651
0.308897667024438,0.0591892380333465,0.0295089192909244
0.296683999902285,0.0722079938252149,0.0567531237364218
0.2848157246569,0.0863079747899041,0.0889811786495475
0.273285297420401,0.101441204161686,0.124710398222598
0.262085366465483,0.117562177496623,0.16295796992669
0.251208766927426,0.134627729083568,0.203065004801513
0.240648515677998,0.152596905709388,0.244582330692562
0.230397806346653,0.17143084736385,0.2871962899928
0.220450004484664,0.191092674493593,0.330680553753375
0.210798642867877,0.211547381437161,0.374864904853883
0.21894734451678,0.200151811635159,0.370712714837871
0.227179905688256,0.189239555040487,0.369012828485409
0.235493507017004,0.178791773280188,0.369171840753798
0.243885418742975,0.16879050172015,0.370740391776457
0.252352997893446,0.159218605670121,0.373375123709056
0.260893685553106,0.150059738896752,0.3768117666102
0.269505004219375,0.14129830431748,0.380845766167956
0.278184555240268,0.132919416755324,0.385318113220781
0.286930016332223,0.124908867641551,0.390104826232896
0.295739139175365,0.117253091559567,0.395109044857902
0.288385291513199,0.10576439394025,0.395816854453782
0.281184863193373,0.0950113012498967,0.396974728359111
0.274134652748925,0.084966504629876,0.398466885758888
0.267231537561606,0.0756039449821344,0.400203484751939
0.260472471749427,0.0668987506340094,0.402114761609876
0.253854484114008,0.0588271782551619,0.404146544836863
0.247374676145959,0.0513665568497629,0.40625680197926
0.241030220086558,0.0444952346570734,0.408412969259737
0.234818357044075,0.0381925288029659,0.410589879062724
0.228736395163115,0.0324386775538059,0.41276814682073
0.2189263076398,0.0275268251626469,0.335262137293995
0.209407190782221,0.0230683478263152,0.271896048531851
0.200172852932032,0.0190481291064844,0.219654601127899
0.191217257953885,0.0154517077382379,0.176315837840128
0.182534520999434,0.0122652458760242,0.140222074739393
0.174118904392296,0.00947549895241019,0.110120414751873
0.165964813630389,0.00706978706420531,0.0850507415286724
0.158066793502133,0.00503596780525365,0.0642664323020894
0.150419524313151,0.0033624104696372,0.0471778230299514
0.143017818220175,0.00203797155322897,0.0333116292920536
0.143679734897348,0.00405918605680378,0.0228477832867842
0.144332975450282,0.00672138879867802,0.0146248169254743
0.144977645201153,0.00999384224899193,0.00842138899103857
0.145613849077752,0.0138474469457381,0.00404389730316161
0.146241691572684,0.0182546512501983,0.00132102235750206
0.146861276704855,0.0231893661675749,9.96262283058766e-05
0.147472707983183,0.0286268849419049,-0.000241647278526974
0.148076088372422,0.0345438071514484,-0.0016217286203664
0.148671520261029,0.0409179670468195,-0.0041253887630991
0.14925910543097,0.0477283658892439,-0.00764759411144167
0.144351067396352,0.0523226704384344,-0.0140074024092343
0.139560262198665,0.0570582888408166,-0.0218478539653824
0.134884411988051,0.0619283274447993,-0.0309691675752592
0.130321292932979,0.0669262689306183,-0.0412057309474947
0.12586873380612,0.0720459512314329,-0.0524173941651616
0.121524614609335,0.077281547641085,-0.0644833060069807
0.117286865236675,0.0826275480406523,-0.0772975301637091
0.113153464174246,0.0880787411798948,-0.090765910693935
0.10912243723592,0.0936301979534183,-0.104803816003531
0.105191856333817,0.0992772556148889,-0.119334501467264
0.104551104886988,0.111896033812679,-0.0959790722448249
0.10391256377863,0.125090123051092,-0.0776286189263991
0.10327625378495,0.138835348990964,-0.0630047749785395
0.102642194936231,0.153108760087688,-0.0512014218930432
0.10201040653235,0.167888561888172,-0.0415690227838882
0.101380907158001,0.183154054920083,-0.0336366390718569
0.10075371469767,0.19888557597241,-0.0270588251233453
0.100128846350334,0.215064442577989,-0.021579109326747
0.099506318643899,0.231672900519456,-0.0170046449605342
-0.011779486631908,0.802763920767822,0.00177405843281579
-0.00823060929530307,0.765257109046726,0.00405158940211097
-0.00533945248915184,0.729230714919889,0.00703072539926651
-0.00308885143998598,0.694625527414136,0.0105907354545862
-0.00146213880724009,0.661385160878706,0.0146398196975105
-0.000443129544804259,0.62945590879357,0.0191062714617106
-1.61062363858834e-05,0.598786605563068,0.0239324929243731
0.000165804889426057,0.569328495837291,0.0290709283782534
0.000877401172820968,0.54103511093094,0.0344812921944127
0.00213649708418595,0.513862151935012,0.040128673992637
0.00392910803287095,0.487767379140717,0.0459822395635008
0.00284568341566254,0.513380162571228,0.0632208784276806
0.00194383781497559,0.539269264268042,0.0816791553318565
0.00121894794216252,0.565417913576508,0.101084059549895
0.000666522512404445,0.591810378858469,0.121242145961941
0.000282198264058589,0.61843190382645,0.142011455898166
6.17361017206199e-05,0.64526864770608,0.163283427140094
-1.01735904123897e-06,0.672307628995845,0.18497127020286
-9.60401774670444e-05,0.69953667260741,0.207002536827129
-0.000342915997201473,0.726944360182998,0.229314405604321
-0.000737866156803607,0.754519983398752,0.251850724248083
-0.00190875225023189,0.813272888343978,0.295189798090668
-0.0036092470818572,0.873402662153371,0.33893670325886
-0.0058261141586698,0.934845846188401,0.382959670471517
-0.00854649159747837,0.99754244387228,0.427166524582491
-0.0117578808792289,1.06143572208944,0.471487271692553
-0.0154481359509455,1.12647202405316,0.515863769213454
-0.0196054526642313,1.19260059296831,0.560243807060361
-0.0242183585396255,1.25977340585653,0.604577905110264
-0.0292757028464699,1.3279450169494,0.648817753138995
-0.0347666469882691,1.39707241009036,0.692915615616869
-0.0373178015253582,1.4244902308776,0.734791934450735
-0.0399408402724009,1.45196730246066,0.776512629488944
-0.0426341801567112,1.47950175913982,0.818016757303631
-0.0453962797585009,1.50709180474985,0.859248090218445
-0.0482256381025066,1.53473570833779,0.900154937299869
-0.0511207934858215,1.56243180010199,0.940689961504509
-0.0540803223408188,1.59017846757729,0.980809991960221
-0.0571028381320821,1.6179741520523,1.02047583190866
-0.0601869902862994,1.64581734520529,1.05965206364218
-0.0633314631541066,1.67370658594617,1.09830685210531
-0.0608220507345602,1.64848989774683,0.966587849762013
-0.0583905651963524,1.62402477190489,0.856593254534016
-0.0560348848992449,1.60028112129822,0.763349186947128
-0.0537529510452894,1.57723022770924,0.68322883809231
-0.0515427657295753,1.5548446734695,0.613558291195625
-0.0494023900535684,1.53309827680651,0.55234429932485
-0.0473299422989747,1.51196603067868,0.498084235852614
-0.0453235961601261,1.4914240448973,0.449632080111435
-0.0433815790329554,1.47144949134654,0.406103056008658
-0.0415021703586954,1.45202055212392,0.366805221648103
-0.0313475347969906,1.3807161949252,0.395257836322326
-0.022686534473724,1.31229179053232,0.419967669796418
-0.0154807376636163,1.24663298801709,0.441556635634494
-0.00969281838023114,1.18363088537575,0.460569920649144
-0.00528652285487683,1.12318174765871,0.477469545307509
-0.00222663706214289,1.06518674048501,0.492638519451765
-0.000478955258423561,1.00955167806073,0.506389633349947
1.02495008929248e-05,0.956186784873031,0.518975676840485
0.000788240115470179,0.905006470280961,0.530599451650468
0.00278156708335265,0.855929115270239,0.541422823411901
0.00380609825394512,0.8553250959985,0.503053316539801
0.00498096615397387,0.854709738736809,0.469786550218874
0.0063025716830368,0.854083576237883,0.440553753074505
0.00776741548982983,0.853447122877613,0.414555536676413
0.00937209501049443,0.852800875251789,0.391188640550514
0.0111133015976549,0.852145312754691,0.369993734982919
0.012987817737284,0.851480898140034,0.350617872252205
0.0149925143506269,0.850808078064722,0.332787246999418
0.0171243481785067,0.85012728361586,0.316287289276444
0.0193803592454178,0.849438930821483,0.300948022905713
0.0191896954590436,0.853000771901898,0.302936993114979
0.0190042835379131,0.856502309835658,0.303970809282586
0.0188239812763281,0.859945195465579,0.304278032259298
0.0186486508394951,0.863331035578493,0.304037503384383
0.0184781586175189,0.866661393747773,0.303388381195135
0.0183123750844797,0.869937791186075,0.30243845183976
0.0181511746624132,0.87316170760557,0.301270872345025
0.0179944355900202,0.876334582083153,0.299949565980897
0.0178420397959386,0.879457813928356,0.298523496054104
0.0176938727764153,0.882532763551905,0.297030026583184
0.0193083584638857,0.848015900530601,0.417581356893535
0.0209810510381441,0.814656012033427,0.544246922873014
0.0227106338677806,0.782411844530626,0.674659218447063
0.0244958257261183,0.751243983464816,0.807375061147661
0.0263353797527731,0.721114762715662,0.94151176491933
0.0282280824466156,0.691988178802399,1.0765214684197
0.0301727526891572,0.663829809562213,1.21205201660397
0.0321682407974157,0.636606737057702,1.3478620894135
0.0342134276053431,0.610287474480956,1.48377027799075
0.0363072235729317,0.584841896835196,1.61962531614549
0.0401477715002075,0.593725127751754,1.28082367358709
0.044150510877913,0.602494824397745,1.01386007582556
0.0483116136703769,0.611152634247222,0.800990600341353
0.0526273572351727,0.61970025524021,0.629625058042191
0.0570941211943638,0.628139427765803,0.490714421883687
0.0617083844013061,0.636471927304174,0.377667206579319
0.0664667220000067,0.644699557680768,0.285613810873075
0.071365802574135,0.652824144889118,0.210902231817414
0.0764023853828758,0.660847531441641,0.150749257273327
0.704817024603116,0.37453229744994,0.0370563689162735
0.713673720120986,0.385656887447344,0.0692653916396545
0.72252982179042,0.39672372034919,0.103648600473942
0.731385090913596,0.407731215802095,0.138146002896244
0.740239298645297,0.418678085970789,0.171835668474009
0.74909222555784,0.429563307962411,0.204380936156642
0.757943661223513,0.440386098468019,0.235731555223967
0.766793403813843,0.451145890451993,0.26596469229134
0.775641259715056,0.461842311732736,0.295202644044513
0.784487043159097,0.472475165309903,0.323572270136897
0.79333057586963,0.483044411304269,0.351186787206808
0.76978918013105,0.459160846921341,0.348212160995936
0.746870624220188,0.43626909310917,0.346945896054954
0.72455768578154,0.414326721844183,0.346898183561474
0.702833689064042,0.393293558169059,0.347715194296987
0.681682486254575,0.373131548490151,0.349139858436032
0.661088439482764,0.353804637040188,0.350984683897563
0.641036403471855,0.335278649972479,0.353112617716936
0.621511708811441,0.317521186589424,0.355423396341283
0.602500145828739,0.300501517242112,0.357843711412949
0.583987949036022,0.284190487469373,0.360320068840795
0.619195470309856,0.284990326154462,0.340405947195531
0.655077767602684,0.28573774164512,0.32336156390577
0.691611672912159,0.286434753213101,0.308507341349346
0.728774856064194,0.287083316877187,0.295354667592074
0.766545793513692,0.287685326461703,0.28354871418577
0.804903738316597,0.288242614729226,0.272829214002902
0.843828691228578,0.288756954575417,0.263003253942249
0.883301372887393,0.289230060275099,0.25392622398153
0.923303197037659,0.289663588769773,0.24548837329279
0.963816244758351,0.290059140987791,0.237605261835948
0.930390008737227,0.310561199381489,0.243107546671482
0.897927141896319,0.331371535555709,0.247579747071565
0.866400700221389,0.352466339019836,0.251267274082883
0.835784603233272,0.373823581166506,0.25435648011582
0.806053604285343,0.395422885289623,0.256988010857835
0.77718326193365,0.417245405906717,0.259267590857061
0.749149912339314,0.439273716717736,0.261274499791716
0.721930642664412,0.461491706580943,0.263068115694554
0.695503265424025,0.483884482931588,0.264692905142283
0.669846293758615,0.506438282110723,0.266182197105898
0.667524827501915,0.500428194459402,0.295228801287051
0.665244748309939,0.494583493332879,0.322456986930122
0.663005107666688,0.48889732219417,0.348160902034166
0.660804981188097,0.48336315560988,0.372591440275431
0.658643467946833,0.477974781716344,0.395953290750235
0.656519689818042,0.472726285699358,0.41840857708759
0.654432790845341,0.467612034223797,0.440082977507965
0.652381936626353,0.462626660753739,0.461072295925058
0.650366313717123,0.457765051707665,0.481448555818974
0.648385129054778,0.453022333397042,0.501265259339826
0.618570177693641,0.442102338750169,0.466426272296149
0.589757060641536,0.431504168011197,0.437585175021037
0.56191872033803,0.421214679806706,0.413197016720181
0.535028951998821,0.411221391645809,0.392171529816902
0.509062374614015,0.401512443464056,0.373730745363163
0.483994402980584,0.392076563337001,0.35731370664412
0.459801220730545,0.382903035225325,0.342511763945669
0.436459754317922,0.373981668622708,0.329024080275116
0.413947647928945,0.365302769986326,0.316626708905933
0.39224323928131,0.356857115837907,0.305150912268375
0.400413973273361,0.352805658890456,0.342761097241199
0.408575219297807,0.348829370228826,0.377415086552416
0.416725923828909,0.344925839225904,0.409585151983012
0.424865096978228,0.341092758279376,0.439693219703542
0.432991809565797,0.337327917889697,0.46809371198477
0.441105190314755,0.333629201990742,0.495073441887129
0.449204423164373,0.32999458351915,0.520858812821275
0.457288744696623,0.326422120209237,0.545625401649795
0.465357441671624,0.322909950601101,0.569507568844618
0.473409848667511,0.319456290250311,0.592607078449753
0.471188109650189,0.290382392330056,0.532039342127704
0.468991068554145,0.263130405705377,0.48203759719077
0.466818260073664,0.237620936171522,0.439894973492099
0.464669229875364,0.213778928089766,0.403718645841712
0.462543534312323,0.191533403537059,0.372166958102657
0.46044074014627,0.170817217940426,0.344276101747924
0.458360424277609,0.15156683110616,0.319344172302859
0.456302173483017,0.133722092629024,0.296852615689742
0.454265584160405,0.1172260407365,0.27641241925812
0.452250262080996,0.102024713687967,0.25772690517945
0.448866981622957,0.111951187319189,0.249325461171739
0.445526420997001,0.122109774121634,0.240898787592015
0.442227732668917,0.132479806981238,0.23257969386108
0.438970090141437,0.143042240251415,0.224457376774012
0.435752687372856,0.153779528519195,0.216589649716908
0.432574738213085,0.164675514267412,0.209011917885207
0.429435475856573,0.17571532377903,0.201743720816006
0.426334152311556,0.186885270678208,0.194793475855365
0.423270037885096,0.198172766547615,0.188161901443171
0.420242420683411,0.209566238103031,0.181844477137768
0.440827772483357,0.210303987625136,0.148803154396577
0.461683843125177,0.211011152492137,0.121765545853436
0.48279957223429,0.211688862691516,0.0993847550110633
0.504164331560769,0.212338212160641,0.0807031391918576
0.525767908188238,0.212960259519504,0.0650262490320586
0.547600488391985,0.213556028828723,0.0518397687432568
0.569652642120951,0.214126510367588,0.0407541810900699
0.591915308079271,0.214672661427467,0.0314675396506549
0.614379779384011,0.215195407116377,0.0237402021205532
0.249313704880219,0.0322054721752142,-0.00217943458751213
0.238958819680712,0.0310750712531885,-0.00594616851613264
0.228890661801803,0.0299747018240972,-0.011222555166168
0.2191040933886,0.0289036396666855,-0.017783452162703
0.209594082301302,0.0278611834946551,-0.0254491613186083
0.200355699791124,0.026846654134634,-0.0340742859519409
0.191384118229402,0.0258593937354814,-0.0435394540236729
0.182674608888608,0.0248987650076644,-0.0537451536264055
0.174222539774065,0.0239641504915002,-0.064607130850755
0.166023373505136,0.0230549518531068,-0.0760529468001856
0.158072665244739,0.0221705892069542,-0.0880193968672181
0.174826603373383,0.0245721083788393,-0.0936501912667856
0.192308580422926,0.0270668787482954,-0.099580095383103
0.210503827194298,0.0296513095004182,-0.105769037619345
0.229397901972246,0.032321963659684,-0.112180924300671
0.248976682957764,0.0350755513296892,-0.11878314092116
0.269226360878693,0.037908923232733,-0.125546167322845
0.290133431774234,0.0408190645357001,-0.13244326550059
0.311684689949154,0.0438030889493268,-0.139450215060881
0.333867221093634,0.0468582330885293,-0.146545081490873
0.356668395564759,0.0499818510820397,-0.153708008558623
0.367725569928591,0.0500472479507257,-0.0971020911830771
0.378886300071994,0.0501125487753379,-0.0564422592850391
0.390148406124565,0.0501777550588028,-0.0285589382721294
0.401509757347633,0.0502428682695062,-0.0110411793790488
0.412968270981996,0.0503078898421169,-0.00204041897250419
0.424521911122869,0.0503728211783911,0.000126940425149883
0.436168687621371,0.0504376636479579,0.00418440413083011
0.447906655011932,0.0505024185890864,0.0133320109795888
0.459733911464986,0.0505670873094344,0.0268668228298368
0.471648597764359,0.0506316710867796,0.0442208562371452
0.471781369109269,0.0660243731189016,0.0313662236561252
0.47192453191042,0.0832601738239858,0.021891327505193
0.472077927309402,0.102279028554333,0.0149267615798737
0.472241398913477,0.123023242796724,0.00984205688343806
0.47241479275012,0.145437374159261,0.00617759411539722
0.472597957222559,0.169468138550785,0.0035964617420328
0.472790743066283,0.195064320368436,0.00185027532705536
0.472993003306491,0.222176686517287,0.000754804946577951
0.473204593216463,0.250757904093931,0.000172519856267331
0.473425370276834,0.28076246157352,-3.17304163774924e-08
0.46274878138673,0.288141748843662,-0.000430163286647124
0.452271415039428,0.295571519487794,-0.00159565475667444
0.441989681465964,0.303050771421291,-0.00336171739948693
0.431900064669242,0.310578531278958,-0.00562486220234509
0.421999120801764,0.318153853286984,-0.0083047658107435
0.412283476580754,0.32577581818079,-0.0113383175375416
0.402749827739754,0.333443532166897,-0.0146752488701448
0.393394937515841,0.341156125927024,-0.018274915763235
0.384215635171595,0.348912753662676,-0.0221039238284359
0.375208814550996,0.35671259217859,-0.0261343719390307
0.386245586782453,0.34901809452367,-0.0344437740787449
0.397375560833302,0.341528831809922,-0.0433727630855726
0.408596660680985,0.334238021987884,-0.0528203463572741
0.419906858397996,0.327139137011982,-0.0627071940789797
0.431304173006202,0.320225892571546,-0.0729698780152861
0.442786669358523,0.313492238262627,-0.0835566851579902
0.454352457047293,0.306932348180753,-0.0944245743963952
0.465999689338684,0.300540611915733,-0.105536964449598
0.477726562132537,0.294311625930477,-0.11686212720447
0.489531312947001,0.288240185306617,-0.128372022320742
0.492942546348894,0.269036465776418,-0.164197359230436
0.496353196237451,0.250712901006411,-0.201942148990201
0.499763237416711,0.23324138989001,-0.241227366094627
0.50317264528122,0.216594893807236,-0.281767640588406
0.506581395798701,0.200747393518757,-0.3233445462444
0.509989465493181,0.185673847884748,-0.365787503230168
0.513396831428556,0.171350154328223,-0.408960135842734
0.516803471192586,0.157753110966175,-0.452750544244834
0.520209362881318,0.144860380335342,-0.497064387041085
0.523614485083912,0.132650454642734,-0.541819982795933
0.518999473568268,0.132406554741988,-0.485659142613787
0.514444404353671,0.13216624542605,-0.438049538192258
0.509948263436639,0.131929444502141,-0.39726908872583
0.505510056423653,0.131696071968148,-0.36199005150828
0.501128808117592,0.131466049950618,-0.33118183755334
0.496803562113515,0.131239302644629,-0.304039291088603
0.492533380403584,0.13101575625548,-0.279929385997047
0.488317342990881,0.130795338942136,-0.258351333293388
0.484154547511932,0.130577980762369,-0.238906522678598
0.480044108867718,0.130363613619544,-0.221275726249478
0.501029019793232,0.126278768291895,-0.196324690532348
0.522331201440875,0.122302240194833,-0.174182667954187
0.54394402118525,0.118431033732649,-0.154442532232323
0.565860996010142,0.114662255911528,-0.136776085557887
0.588075789000551,0.110993112471212,-0.120916721153149
0.610582205917927,0.107420904171453,-0.106646124020897
0.633374191856601,0.103943023226719,-0.0937840217005563
0.656445827979463,0.100556949882923,-0.0821802515345296
0.679791328330953,0.0972602491301827,-0.0717085965051334
0.703405036725534,0.0940505675459248,-0.0622619777887299
0.719594686154348,0.0929732128440912,-0.0552101613534778
0.735878744665001,0.0919104537006271,-0.0487152830048687
0.752255186937733,0.0908619937089076,-0.0427503389071305
0.768722033585655,0.0898275446940865,-0.0372889593741421
0.785277350065272,0.0888068264519328,-0.0323055141232841
0.801919245612879,0.0877995664965853,-0.0277751855759741
0.818645872206184,0.0868054998168969,-0.0236740171109835
0.835455423550586,0.085824368641058,-0.0199789417795183
0.852346134089488,0.0848559222091947,-0.0166677958689633
1.21367159383413,0.110520269778627,-0.0177019150440593
1.1953011025333,0.112404131555565,-0.00580312960626269
1.17725235976998,0.114272543777147,-0.000549792385388707
1.15951847583402,0.116125614796149,0.000665708824469985
1.14209272981666,0.117963466505785,0.0051973576189517
1.12496856513338,0.119786232989736,0.0134200185323299
1.108139585173,0.121594059266419,0.0247724411148472
1.09159954906915,0.12338710012154,0.0388111270044208
1.07534236759055,0.125165519023355,0.0551781792638302
1.05936209914663,0.126929487115375,0.0735785919002077
1.04365294590496,0.128679182281604,0.093764142270367
1.07301678618195,0.120589136057007,0.101287700865306
1.1025755323605,0.1128610737097,0.109581943157747
1.13232348973842,0.105482487644795,0.118531316841976
1.1622551301537,0.0984414089579046,0.128035508498711
1.19236508701445,0.0917263819453581,0.138006405655675
1.22264815047657,0.0853264398843564,0.148366116709457
1.25309926276448,0.0792310820167612,0.159045578451341
1.28371351363078,0.0734302516738381,0.169983493344793
1.31448613595071,0.0679143154826795,0.181125458822349
1.34541250144725,0.0626740435982493,0.192423217258523
1.32774545767296,0.0600935609460507,0.115442624588864
1.31037291675421,0.0575911071858623,0.0627327486337516
1.29328866989073,0.0551646277809712,0.0285710364078071
1.27648665835119,0.052812142917711,0.00885467485030097
1.25996096953196,0.0505317443401642,0.00060479369397074
1.24370583312618,0.0483215923280863,-0.00162809956951919
1.2277156174001,0.0461799128112045,-0.0102843376118871
1.21198482557337,0.0441049946133878,-0.0253254366482001
1.19650809230039,0.0420951868205171,-0.0457835709687898
1.1812801802495,0.0401488962661907,-0.0708928377622182
1.13371728880012,0.0343843246749248,-0.0578376101109579
1.08752192893004,0.0291257483100884,-0.0481339961822063
1.04266397982442,0.0243563708449689,-0.0407983377825512
0.999114084287471,0.0200601134727872,-0.0351575481293317
0.956843628003011,0.0162215808250202,-0.0307456038756505
0.915824719383275,0.0128260285846967,-0.0272360051767076
0.876030169988844,0.00985933270678914,-0.0243973164967083
0.837433475502777,0.00730796016257594,-0.0220636175344635
0.800008797242681,0.00515894112932839,-0.0201146594992084
0.763730944194883,0.00339984255090849,-0.0184623928415278
0.754662045809667,0.0049067824017417,-0.00496414229768942
0.745719574718827,0.00665746102181495,-0.00011771135221148
0.736901215584244,0.0086393546861842,0.00193211473628409
0.728204704207747,0.0108406207015616,0.00897959118281279
0.719627826285008,0.0132500598396159,0.0202213378272693
0.711168416192063,0.0158570808659161,0.0348888928410335
0.702824355803556,0.0186516670455088,0.052402933174057
0.694593573341814,0.0216243445130023,0.0723173983726893
0.6864740422559,0.0247661524015201,0.0942808664521115
0.678463780129811,0.0280686146309816,0.118009750058082
0.68508048750094,0.0300927623987467,0.100061226033675
0.691673272860311,0.0321536789765559,0.0860078679103978
0.698242143784252,0.0342490311253504,0.0748162370966617
0.704787116496509,0.0363766256110199,0.0657547087335536
0.711308215463431,0.0385344010771597,0.0582995604609842
0.717805473003778,0.0407204203827066,0.0520718552617526
0.724278928912687,0.042932863377741,0.0467945728260007
0.730728630099312,0.0451700200922957,0.0422631788407038
0.737154630237682,0.0474302843144744,0.0383252010363247
0.743556989430331,0.0497121475355625,0.0348659050352588
0.741933547143182,0.0462976387273742,0.0276588124916463
0.740324997299806,0.0430458215075766,0.0217550990749022
0.738731110124033,0.0399510926281527,0.0169050462777826
0.737151660032998,0.0370080902718634,0.012920616801375
0.735586425554222,0.0342116825996564,0.00965837200955748
0.734035189244463,0.0315569568697179,0.00700737230392583
0.732497737610305,0.0290392090982858,0.004880544719025
0.730973861030439,0.0266539342339803,0.00320848322308222
0.729463353679605,0.0243968168189378,0.00193496910621111
0.727966013454138,0.0222637221114927,0.00101371617973279
0.710925881656226,0.0216571820533175,0.0099117722178329
0.694220082679428,0.0210627327113492,0.0258152538369214
0.677842010566823,0.0204801621376797,0.0468147054584414
0.661785215310842,0.019909264009569,0.0716021482955146
0.646043398829901,0.0193498374283115,0.0992709960840487
0.630610411054923,0.0188016867260791,0.129183349025245
0.615480246122604,0.0182646212804097,0.160881663278376
0.600647038672358,0.0177384553360228,0.194029795656373
0.586105060243971,0.0172230078336573,0.228373584777895
0.5718487157731,0.0167181022456416,0.26371447797492
0.543624782966818,0.0182659093982051,0.281900662348222
0.516324065962715,0.019856295565092,0.300781700837333
0.489927354783289,0.0214868249801264,0.320221962058524
0.464415911977193,0.0231552022903703,0.340103208227516
0.439771460022556,0.0248592645612605,0.360322196159012
0.415976169081751,0.0265969737345103,0.380788698548398
0.39301264509742,0.0283664095128899,0.401423827803149
0.370863918219825,0.0301657626475033,0.422158593136575
0.349513431555942,0.0319933286045948,0.442932648008632
0.328945030230985,0.0338475015902454,0.463693199142632
0.338583588034132,0.0434287895755276,0.372523074233183
0.348267642653996,0.054050609321245,0.299144084671729
0.357994682321699,0.065670117941523,0.239525792955315
0.367762286394803,0.0782465730760039,0.190727138424578
0.377568122338939,0.0917412236612517,0.150577645351716
0.387409942806081,0.106117206515053,0.117456577754097
0.39728558280638,0.121339448415953,0.0901386055597138
0.40719295697059,0.137374573378223,0.0676850570108399
0.417130056900194,0.154190814839296,0.0493667006640997
0.416960157970916,0.260001754302425,0.384261250304339
0.413899599705092,0.247255462755005,0.459725828071566
0.410864895406387,0.235054502680079,0.530598899662593
0.407855723655233,0.223374709710558,0.597085581474096
0.40487176888051,0.212193170325595,0.659615463399076
0.401912721230918,0.201488152098975,0.718684126083174
0.398978276449412,0.19123903804475,0.774773049746008
0.396068135750647,0.18142626480832,0.828313197887833
0.393182005701351,0.172031264467233,0.879672288164646
0.390319598103534,0.16303640972094,0.92915434459856
0.387480629880497,0.154424962262834,0.977005112762125
0.384688975355243,0.14184930932018,0.986218228471286
0.381919817090105,0.129991783795484,0.996848066285484
0.379172893711364,0.11882247761764,1.00846394010209
0.376447948385807,0.108312998605027,1.02073889565309
0.373744728723206,0.0984363869759673,1.03342448988248
0.371062986681091,0.0891670366803917,1.04633198745335
0.368402478471756,0.0804806212620172,1.05931822507117
0.365762964471444,0.0723540239785861,1.07227491598977
0.363144209131657,0.0647652719247454,1.08512051719746
0.360545980892539,0.0576934739181007,1.09779402191952
0.338409615425085,0.0569142166620995,0.925876312186571
0.317153083272627,0.0561415990238191,0.784215962865812
0.296756007769661,0.0553756636126356,0.665874867596761
0.277198574945583,0.0546164482313758,0.565859810431526
0.258461516609539,0.0538639860904095,0.480527220653333
0.24052609396784,0.0531183060135772,0.407179792187243
0.223374081756478,0.0523794326362312,0.343790162356087
0.206987752871874,0.0516473865956608,0.288809766116355
0.191349863483558,0.0509221847141645,0.24103544282413
0.176443638613043,0.0502038401750243,0.199515611002708
0.190135447229476,0.0448280474791307,0.242942305725972
0.204190320581266,0.0398225370081597,0.283163695970578
0.218595231159663,0.0351734891751869,0.320274047418372
0.233337605361925,0.0308677467097447,0.354566910614151
0.248405307735232,0.0268927793272639,0.38640162371569
0.263786625768352,0.0232366503788992,0.416135538540227
0.279470255211818,0.0198879853656921,0.444092691943376
0.295445285907993,0.0168359422081289,0.47055217295213
0.311701188113129,0.0140701831687953,0.495746691175122
0.328227799294135,0.0115808483320637,0.519866039920629
0.32690036951193,0.0171835213007352,0.403598033710343
0.325578078988686,0.0237674669093263,0.312179031734046
0.324260927462267,0.0312828298667239,0.239611073924853
0.322948914133936,0.0396826368959373,0.181651800550047
0.321642037682299,0.0489226231699897,0.13525436820025
0.320340296276959,0.0589610694065402,0.0981946901929087
0.319043687591865,0.0697586489507953,0.0688207223136188
0.317752208818387,0.0812782842195101,0.0458821896880472
0.316465856678098,0.0934850119192775,0.0284139191941693
0.315184627435281,0.106345856490037,0.0156552597344208
0.335852362836345,0.113735679248638,0.0202570902862961
0.356971251728607,0.121266331999789,0.0241802020540139
0.37852626979081,0.128930842055753,0.0274246587640996
0.400502898578599,0.136722645684764,0.0300587422304772
0.422887108292463,0.144635562994395,0.0321740041971932
0.445665341135698,0.152663774359038,0.0338630934572356
0.468824495241939,0.160801798295343,0.035209857540588
0.492351909152445,0.169044470695585,0.0362858541626637
0.516235346824092,0.177386925334638,0.0371500415491692
0.540462983149653,0.185824575571603,0.0378499030705117
0.522804035977736,0.177431339323531,0.0237888378501018
0.505598935901873,0.169379335206356,0.0138747768070271
0.488836986399606,0.161653683465807,0.00713687612971831
